app_id,app_type,developer,publisher,supported_systems,release_date,rating_percent,reviews_count,tags,categories,hardware_categories,accessibility_categories,price_usd_current,price_usd_lowest,price_eur_current,price_eur_lowest,price_cis_current,price_cis_lowest
206420,Game,Deep Silver Volition,Deep Silver,Windows | Linux,20 August 2013 – 04:00:00 UTC,86.45,77366,Open World | Action | Comedy | Co-op | Third-Person Shooter | Character Customization | Superhero | Sandbox | Funny | Third Person | Adventure | Online Co-Op | Aliens | Parody | Multiplayer | Singleplayer | Great Soundtrack | Sci-fi | Dark Humor | Female Protagonist,Single-player | Online Co-op | Cross-Platform Multiplayer | Steam Achievements | Steam Trading Cards | Steam Workshop | Steam Cloud | Remote Play on TV | Family Sharing | Co-op | Multi-player | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support,,$19.99,-80%$2.99,"19,99€","-80%2,99€",$14.99,-80%$1.99
291480,Game,MY.GAMES,MY.GAMES,Windows,1 July 2014 – 09:44:00 UTC,65.6,81721,Free to Play | FPS | Multiplayer | Shooter | Action | PvP | Co-op | Gun Customization | Character Customization | First-Person | Online Co-Op | Team-Based | Tactical | Realistic | Class-Based | Massively Multiplayer | Military | PvE | War | Competitive,MMO | Online PvP | Online Co-op | Steam Achievements | Steam Trading Cards | In-App Purchases | Multi-player | Co-op | PvP | Cloud Gaming | Cloud Gaming (NVIDIA),,,,,,,,
1690940,Demo,tobyfox,tobyfox,Windows,17 September 2021 – 23:57:23 UTC,,,,Single-player,Partial Controller Support,,,,,,,
2103130,Game,Wave Games,Lightning Games | Wave Games,Windows | Linux,21 January 2025 – 07:58:13 UTC,85.17,6465,Casual | Dating Sim | RPG | Time Management | Card Game | Multiple Endings | Psychological Horror | Choices Matter | Exploration | Story Rich | Pixel Graphics | Word Game | Romance | Deckbuilding | Sandbox | 2D | Cute | Top-Down | Funny | Management,Single-player | Steam Achievements | Steam Trading Cards | Steam Cloud | Family Sharing,Partial Controller Support,,$8.99,-35%$5.84,"8,79€","-35%5,71€",$8.99,-35%$5.84
226840,Game,Triumph Studios,Paradox Interactive,Windows | Linux,31 March 2014 – 16:00:00 UTC,78.41,12734,Strategy | Turn-Based Strategy | Fantasy | RPG | 4X | Turn-Based | Multiplayer | Singleplayer | Tactical | Dwarf | Hex Grid | Co-op | Adventure | Grand Strategy | Great Soundtrack | Atmospheric | Classic | Moddable | Female Protagonist | Action,Single-player | Cross-Platform Multiplayer | Steam Achievements | Steam Trading Cards | Steam Workshop | Steam Cloud | Includes level editor | Remote Play Together | Family Sharing | Multi-player | Co-op | Shared/Split Screen | Cloud Gaming | Cloud Gaming (NVIDIA),,,$29.99,-75%$7.49,"29,99€","-75%7,49€",$19.99,-75%$4.24
236430,Game,"FromSoftware, Inc.","BANDAI NAMCO Entertainment | FromSoftware, Inc.",Windows,25 April 2014 – 07:00:00 UTC,86.82,45127,Souls-like | RPG | Dark Fantasy | Difficult | Action RPG | Action | Unforgiving | Adventure | Exploration | Atmospheric | Co-op | Multiplayer | Fantasy | Epic | PvP | Immersive | Third Person | Replay Value | Open World | Dark,Single-player | Steam Achievements | Remote Play on Phone | Remote Play on Tablet | Remote Play on TV | Family Sharing | Multi-player | Co-op,Full Controller Support,,$39.99,-75%$9.99,"39,99€","-75%9,99€",$24.99,-75%$6.24
2285150,Game,Samar Studio,Samar Studio,Windows,30 October 2025 – 11:46:29 UTC,66.8,10708,Open World Survival Craft | Survival | Multiplayer | Crafting | Base Building | Building | Open World | Tower Defense | Sandbox | Shooter | Singleplayer | Realistic | Tanks | Co-op | Massively Multiplayer | First-Person | RPG | Simulation | 3D Platformer | Online Co-Op,Single-player | MMO | Online PvP | Online Co-op | Multi-player | PvP | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),,,$19.99,-60%$7.99,"19,50€","-60%7,80€",$10.49,-60%$4.19
930210,Game,HuniePot,HuniePot,Windows,8 February 2021 – 18:00:00 UTC,88.6,9341,Sexual Content | Nudity | Hentai | Dating Sim | 3️⃣ Match 3 | Puzzle | Anime | NSFW | Visual Novel | Romance | Singleplayer | Strategy | Mature | Cute | 2D | Indie | Funny | RPG | Simulation | LGBTQ+,Single-player | Steam Achievements | Steam Trading Cards | Family Sharing | Adult Only,,,$19.99,-50%$9.99,"19,50€","-50%8,39€",$10.49,-50%$5.24
1089350,Game,Visual Concepts,2K,Windows,6 September 2019 – 17:00:00 UTC,49.84,60545,Basketball | Sports | Simulation | Multiplayer | Singleplayer | Capitalism | Casual | Loot | Local Multiplayer | Massively Multiplayer | Character Customization | Controller | Realistic,Single-player | Online PvP | Shared/Split Screen PvP | Online Co-op | Shared/Split Screen Co-op | Steam Achievements | In-App Purchases | Steam Cloud | Remote Play on Phone | Remote Play on Tablet | Remote Play on TV | Remote Play Together | Family Sharing | Multi-player | Shared/Split Screen | PvP | Co-op,Full Controller Support,,N/A,-92%$4.80,N/A,"-92%4,00€",N/A,-92%$2.40
382030,Tool,,,Windows,,,,,,,,,,,,,
823130,Game,Landfall,Landfall,Windows,5 June 2018 – 23:58:00 UTC,87.18,87581,Multiplayer | Physics | Character Customization | Indie | Massively Multiplayer | Family Friendly | Simulation | Strategy | Battle Royale | FPS | Shooter | Memes | Action | PvP | Sandbox | Co-op | Survival | Open World | Team-Based | Parody,Online PvP | In-App Purchases | Multi-player | PvP | Cloud Gaming | Cloud Gaming (NVIDIA),,,N/A,-25%$3.74,N/A,"-25%2,99€",N/A,-25%$2.46
1113120,Game,Bulwark Studios,Kasedo Games,Windows,7 December 2022 – 17:58:55 UTC,77.09,16774,Space | City Builder | Strategy | Survival | Resource Management | Colony Sim | Base Building | Building | Simulation | Exploration | Choices Matter | Atmospheric | Economy | Singleplayer | Dark | Management | RTS | Post-apocalyptic | Difficult | Indie,Single-player | Steam Achievements | Steam Cloud | Family Sharing | Cloud Gaming | Cloud Gaming (NVIDIA),,,$34.99,-65%$12.24,"33,99€","-65%11,89€",$16.49,-65%$5.77
3478050,Game,New One Studio,New One Studio | Ariel,Windows,9 September 2025 – 00:00:29 UTC,84.56,10813,Choices Matter | RPG | FMV | Female Protagonist | Story Rich | Visual Novel | Immersive Sim | Adventure | Historical | Multiple Endings | Interactive Fiction | Cinematic | Singleplayer | Dating Sim | Drama | Indie | Simulation | Casual | LGBTQ+ | Sexual Content,Single-player | Steam Achievements | In-App Purchases | Family Sharing,,,$7.11,-20%$6.79,"6,13€","-20%5,75€",$7.04,-20%$6.79
42710,Game,Treyarch,Activision,,,,,Action,Family Sharing,,,,,,,,
1211630,Game,"Jackbox Games, Inc.","Jackbox Games, Inc.",Windows | Linux,15 October 2020 – 04:58:37 UTC,92.8,4849,Party Game | Party | Funny | Word Game | Board Game | 2D | Team-Based | Comedy | Trivia | Family Friendly | Colorful | Local Multiplayer | Cartoon | Local Co-Op | Co-op | Casual | Multiplayer | Indie | Controller | Singleplayer,Single-player | Shared/Split Screen PvP | Shared/Split Screen Co-op | Steam Achievements | Steam Cloud | Remote Play on Phone | Remote Play on Tablet | Remote Play Together | Family Sharing | Multi-player | PvP | Co-op | Shared/Split Screen,Full Controller Support,,$29.99,-40%$17.99,"29,99€","-40%14,99€",$14.49,-40%$8.69
310950,Game,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",Windows,16 February 2016 – 05:00:00 UTC,67.19,44020,Fighting | Action | 2D Fighter | Multiplayer | Competitive | Arcade | Local Multiplayer | eSports | Controller | Anime | 2.5D | Singleplayer | Great Soundtrack | Classic | 2D | Nudity | Female Protagonist | Beat 'em up | Memes | Early Access,Single-player | Cross-Platform Multiplayer | Steam Achievements | Steam Trading Cards | Remote Play on Phone | Remote Play on Tablet | Remote Play on TV | Family Sharing | Multi-player | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support,,$19.99,-75%$4.99,"19,99€","-75%4,99€",$14.99,-75%$4.99
532790,Game,The Chinese Room,Paradox Interactive,Windows,21 October 2025 – 15:59:48 UTC,55.7,11540,Action | Vampire | First-Person | RPG | Singleplayer | Gore | Violent | Open World | LGBTQ+ | Story Rich | Nudity | Horror | Atmospheric | Blood | Dark | Dark Fantasy | Choices Matter | Stealth | Adventure | Political,Single-player | Steam Achievements | Steam Trading Cards | Steam Cloud | Family Sharing | Cloud Gaming | Cloud Gaming (NVIDIA),DualShock Controllers (USB Only) | DualSense Controllers (USB Only) | Partial Controller Support,Adjustable Text Size | Subtitle Options | Adjustable Difficulty,$59.99,-20%$47.99,"59,99€","-20%47,99€",$42.99,$27.99
211420,Game,"FromSoftware, Inc.",Bandai Namco Entertainment,Windows,24 August 2012 – 07:00:00 UTC,90.08,78380,Souls-like | RPG | Dark Fantasy | Difficult | Action | Exploration | Lore-Rich | Fantasy | Unforgiving | Adventure | Atmospheric | Immersive | Third Person | Action RPG | Addictive | Open World | Replay Value | Dark | Multiplayer | Great Soundtrack,Single-player | Steam Achievements | Family Sharing | Multi-player,Partial Controller Support,,N/A,-75%$4.99,N/A,"-75%4,99€",N/A,-75%$4.99
1911610,Game,Motion Twin,Motion Twin | Kepler Ghost,Windows,24 October 2024 – 15:59:04 UTC,87.07,9734,Action Roguelike | Hack and Slash | Online Co-Op | Roguelite | Metroidvania | Combat | Fast-Paced | Dark Fantasy | Early Access | Souls-like | Action | Difficult | PvE | Top-Down | Arcade | Roguelike | Isometric | 3D | Procedural Generation | Indie,Single-player | Online Co-op | Steam Achievements | Family Sharing | Early Access | Multi-player | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),DualShock Controllers (USB Only) | DualShock Controllers | DualSense Controllers (USB Only) | DualSense Controllers | Gamepad Preferred | Full Controller Support,,$24.99,-20%$19.99,"24,99€","-20%19,99€",$14.99,-20%$11.99
3716600,Game,jrsjams,jrsjams,Windows,24 July 2025 – 16:14:50 UTC,89.41,19651,Magic | PvP | Dark Fantasy | Action | Medieval | First-Person | Casual | Combat | Action RPG | FPS | eSports | 3D | Immersive Sim | Cartoony | Colorful | Atmospheric | Comedy | Fantasy | Crafting | Co-op,Online PvP | Online Co-op | Family Sharing | Early Access | Multi-player | PvP | Co-op,,Stereo Sound | Surround Sound | Playable without Timed Input,$2.99,$2.99,"2,99€","2,99€",$2.19,$2.19
261570,Game,Moon Studios GmbH,Xbox Game Studios,Windows,10 March 2015 – 23:55:00 UTC,92.43,59100,Great Soundtrack | Atmospheric | Platformer | Metroidvania | Adventure | Story Rich | Fantasy | 2D | Cute | Singleplayer | Difficult | Action | Indie | Puzzle Platformer | Exploration | Puzzle | Side Scroller | Open World | Family Friendly | RPG,Single-player | Steam Achievements | Steam Trading Cards | Steam Cloud | Stats | Remote Play on TV | Family Sharing,Full Controller Support,,N/A,-75%$4.99,N/A,"-75%4,99€",N/A,-75%$3.14
476600,Game,Sledgehammer Games | Raven Software,Activision,Windows,3 November 2017 – 04:00:00 UTC,69.13,45167,World War II | FPS | Multiplayer | Singleplayer | Zombies | War | Action | Shooter | First-Person | Co-op | Violent | Gore | Historical | Story Rich | Horror | Psychological Horror | Massively Multiplayer | Open World | Female Protagonist | Heist,Single-player | Online PvP | Shared/Split Screen PvP | Online Co-op | Shared/Split Screen Co-op | Steam Achievements | Steam Trading Cards | In-App Purchases | Steam Cloud | Remote Play on TV | Family Sharing | Valve Anti-Cheat | Co-op | Multi-player | PvP,Full Controller Support,,$59.99,-67%$19.79,"59,99€","-67%19,79€",$59.99,-67%$10.55
611500,Game,id Software,Bethesda Softworks,Windows,18 August 2022 – 16:09:27 UTC,72.73,38648,Arena Shooter | Hero Shooter | Early Access | FPS | Multiplayer | Free to Play | Fast-Paced | Gore | Shooter | Action | First-Person | Competitive | Violent | eSports | Difficult | Classic | Sci-fi | Singleplayer | Lovecraftian | Horror,Online PvP | Steam Achievements | Multi-player | PvP,,,N/A,$4.99,N/A,"4,99€",N/A,$4.99
424840,Game,Tarsier Studios,BANDAI NAMCO Entertainment,Windows,27 April 2017 – 22:00:00 UTC,93.41,114505,Horror | Atmospheric | Adventure | Singleplayer | Puzzle Platformer | Dark | Puzzle | Indie | Story Rich | Stealth | Psychological Horror | Platformer | Great Soundtrack | 2.5D | Third Person | Survival Horror | Female Protagonist | Short | Action | Multiplayer,Single-player | Steam Achievements | Steam Trading Cards | Steam Cloud | Remote Play on TV | Family Sharing | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support | DualShock Controllers (USB Only),,$19.99,-100%$0.00,"19,99€","-100%0,00€",$19.79,-100%$0.00
1088850,Game,Eidos-Montréal,Eidos Interactive Corp.,Windows,26 October 2021 – 16:04:00 UTC,92.1,43148,Singleplayer | Story Rich | Superhero | Action-Adventure | Action | Third-Person Shooter | Choices Matter | Adventure | Comedy | Sci-fi | Space | Exploration | Shooter | Great Soundtrack | Cinematic | Atmospheric | Aliens | RPG | Open World | Multiplayer,Single-player | Steam Achievements | Steam Trading Cards | Steam Cloud | HDR Supported | Family Sharing | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support | DualShock Controllers (USB Only) | DualSense Controllers (USB Only),Adjustable Text Size | Subtitle Options | Camera Comfort | Custom Volume Controls | Stereo Sound | Surround Sound | Playable without Timed Input | Adjustable Difficulty,$59.99,-90%$5.99,"59,99€","-90%5,99€",$34.99,-90%$3.49
34120,Tool,,,,,,,,,,,,,,,,
760160,Game,Sharkmob AB,Sharkmob AB,Windows,27 April 2022 – 07:52:00 UTC,75.66,58462,Multiplayer | Battle Royale | Vampire | PvP | Third-Person Shooter | Combat | Survival | Shooter | Supernatural | Free to Play | Action | Realistic | Parkour | Third Person | Dark | 3D | Gothic | Stylized | Character Customization | Tactical,Online PvP | Cross-Platform Multiplayer | Steam Achievements | In-App Purchases | Multi-player | PvP | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support,,,,,,,
202970,Game,Treyarch,Activision,,13 November 2012 – 08:00:00 UTC,84.78,48378,Multiplayer | Action | FPS | Shooter | Singleplayer | First-Person | Co-op | War | Online Co-Op | Team-Based | Futuristic | Controller | Survival | Tactical | Horror | Great Soundtrack | Adventure | Sci-fi | Massively Multiplayer | Atmospheric,Single-player | Steam Achievements | Steam Trading Cards | Steam Cloud | Steam Leaderboards | Remote Play on TV | Family Sharing | Multi-player | Co-op | Valve Anti-Cheat,Full Controller Support,,$59.99,-67%$19.79,"59,99€","-67%19,79€",$59.99,-67%$9.89
606880,Game,Spiders,Focus Entertainment,Windows,9 September 2019 – 21:59:00 UTC,74.98,21252,RPG | Open World | Character Customization | Singleplayer | Choices Matter | Story Rich | Fantasy | Sexual Content | Third Person | Adventure | Action RPG | Mature | Action | Nudity | Action-Adventure | Romance | Female Protagonist | Atmospheric | Magic | Souls-like,Single-player | Steam Achievements | Steam Cloud | Family Sharing | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support,,$34.99,-90%$3.49,"34,99€","-90%3,49€",$27.99,-90%$2.79
1703340,Game,Crows Crows Crows,Crows Crows Crows,Windows | Linux,27 April 2022 – 16:00:00 UTC,92.27,33714,Multiple Endings | Choices Matter | Comedy | Walking Simulator | Narration | First-Person | Singleplayer | Funny | Psychological Horror | Exploration | 3D | Story Rich | Adventure | Casual | Mystery | Emotional | Dark Humor | Atmospheric | Horror | Game Development,Single-player | Steam Achievements | Family Sharing,Full Controller Support | Native Steam Controller,,$24.99,-60%$9.99,"21,99€","-60%8,79€",$12.49,-60%$4.99
222880,Game,New World Interactive,New World Interactive,Windows | Linux,22 January 2014 – 20:21:00 UTC,90.44,124734,FPS | Realistic | Tactical | Multiplayer | Shooter | Action | Military | Team-Based | Co-op | First-Person | War | Strategy | Online Co-Op | Competitive | Indie | PvP | Simulation | Singleplayer | Atmospheric | Adventure,Cross-Platform Multiplayer | Steam Achievements | Steam Trading Cards | Steam Workshop | Includes level editor | Family Sharing | Multi-player | Co-op | Valve Anti-Cheat | Cloud Gaming | Cloud Gaming (NVIDIA),Native Steam Controller | Full Controller Support,,$14.99,-85%$1.49,"12,49€","-85%1,49€",$8.49,-85%$1.04
863550,Game,IO Interactive A/S,IO Interactive A/S,Windows,13 November 2018 – 18:00:00 UTC,89.44,74924,Stealth | Assassin | Action | Singleplayer | Third Person | Multiplayer | Violent | Open World | Sandbox | Strategy | Puzzle | Gore | Shooter | Atmospheric | Third-Person Shooter | Co-op | Funny | Online Co-Op | Great Soundtrack | Nudity,Single-player | Online Co-op | Steam Achievements | Steam Trading Cards | Steam Cloud | Remote Play on Phone | Remote Play on Tablet | Remote Play on TV | Family Sharing | Multi-player | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support,,N/A,$11.99,N/A,"11,99€",N/A,$11.99
476620,Game,Sledgehammer Games | Raven Software,,Windows,3 November 2017 – 04:00:00 UTC,,,Action | World War II | FPS,Single-player | Multi-player | Valve Anti-Cheat | Family Sharing,Full Controller Support,,,,,,,
1034140,Game,Studio FOW Interactive,Streembit Ltd,Windows,15 November 2024 – 21:00:22 UTC,55.14,21427,Sexual Content | Nudity | Mature | NSFW | Hentai | RPG | Space | Singleplayer | Sci-fi | Strategy | Adventure | Story Rich | Comedy | Action | Shoot 'Em Up | Casual | Memes | FPS | Indie | Early Access,Single-player | Family Sharing | Adult Only,,,$39.99,-60%$15.99,"38,99€","-60%15,59€",$29.99,-60%$11.99
2215390,Game,Steel Wool Studios,ScottGames,Windows,13 June 2025 – 17:00:12 UTC,83.98,9913,Horror | Adventure | First-Person | Action | Exploration | Robots | 3D | Action-Adventure | Survival Horror | Atmospheric | Artificial Intelligence | VR | Stealth | Singleplayer | Sci-fi | Thriller | Multiple Endings | Early Access | Story Rich | Underground,Single-player | Steam Achievements | Family Sharing,Full Controller Support,,$39.99,-50%$19.99,"38,99€","-50%19,49€",$18.49,-50%$9.24
700600,Game,Rebellion,Rebellion,,31 March 2021 – 02:00:00 UTC,67.93,13001,Strategy | Base Building | Villain Protagonist | Simulation | Building | Management | Sandbox | Singleplayer | Resource Management | Violent | Funny | Memes | RTS | 2️⃣ Sequel | Cartoony | Great Soundtrack | Comedy | Multiplayer | Crime | Female Protagonist,Single-player | Steam Achievements | Steam Trading Cards | Steam Cloud | Family Sharing | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support,,$39.99,-95%$1.99,"39,99€","-95%1,99€",$18.49,-95%$0.92
